fetch_card_id,image_url,name,card_code,rarity,print_finish,set_name
mtg_ctmnt-20_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-20_R_standard_normal.png,"Shredder, Shadow Master",20,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-21_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-21_R_standard_normal.png,Swift Demise,21,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-22_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-22_R_standard_normal.png,"Casey Jones, Back Alley Brute",22,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-23_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-23_R_standard_normal.png,Electric Seaweed,23,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-24_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-24_R_standard_normal.png,Fast Forward,24,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-25_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-25_R_standard_normal.png,Shellshock,25,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-26_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-26_R_standard_normal.png,Special Move,26,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-27_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-27_R_standard_normal.png,"Tempestra, Dame of Games",27,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-28_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-28_R_standard_normal.png,"Tokka & Rahzar, Unsupervised",28,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-29_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-29_R_standard_normal.png,High Score,29,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-30_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-30_R_standard_normal.png,"Leatherhead, Iron Gator",30,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-31_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-31_R_standard_normal.png,Level Up,31,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-32_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-32_R_standard_normal.png,Ninja Pizza,32,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-33_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-33_R_standard_normal.png,"Rocksteady, Mutant Marauder",33,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-34_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-34_R_standard_normal.png,Super Combo,34,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-35_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-35_R_standard_normal.png,Double Jump // Flying Kick,35,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-36_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-36_R_standard_normal.png,Arcade Cabinet,36,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-37_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-37_R_standard_normal.png,Big Mother Mouser,37,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-38_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-38_R_standard_normal.png,Coin of Mastery,38,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-39_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-39_R_standard_normal.png,Exploding Barrel,39,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-40_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-40_R_standard_normal.png,Mole Module,40,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-41_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-41_R_standard_normal.png,Roadkill Rodney,41,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-42_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-42_R_standard_normal.png,"Big Apple, 3 a.m.",42,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-43_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-43_R_standard_normal.png,Hidden Hideout,43,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-44_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-44_R_standard_normal.png,Together Forever,44,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-46_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-46_R_standard_normal.png,Wave Goodbye,46,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-49_R_standard_foil,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-49_R_standard_foil.png,Biogenic Ooze,49,Rare,Foil,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-49_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-49_R_standard_normal.png,Biogenic Ooze,49,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-55_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-55_R_standard_normal.png,Assassin's Trophy,55,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-58_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-58_R_standard_normal.png,Chromatic Lantern,58,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-61_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-61_R_standard_normal.png,Cinder Glade,61,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-66_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-66_R_standard_normal.png,Exotic Orchard,66,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-67_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-67_R_standard_normal.png,Fabled Passage,67,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-71_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-71_R_standard_normal.png,Rain-Slicked Copse,71,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-73_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-73_R_standard_normal.png,Smoldering Marsh,73,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-74_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-74_R_standard_normal.png,Sodden Verdure,74,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-76_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-76_R_standard_normal.png,Sunken Hollow,76,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-8_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-8_R_standard_normal.png,Endless Foot Assault,8,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-81_R_standard_foil,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-81_R_standard_foil.png,Vernal Fen,81,Rare,Foil,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-81_R_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-81_R_standard_normal.png,Vernal Fen,81,Rare,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_ctmnt-9_M_standard_normal,https://card-images.fetchtcg.com/mtg/4466/large/mtg_ctmnt-9_M_standard_normal.png,"April O'Neil, Live on the Scene",9,Mythic,Normal,Commander: Teenage Mutant Ninja Turtles
mtg_99_r_con_foil,https://card-images.fetchtcg.com/mtg/2590/large/mtg_99_r_con_foil.png,Blood Tyrant,99,Rare,Foil,Conflux
mtg_99_r_con_normal,https://card-images.fetchtcg.com/mtg/2590/large/mtg_99_r_con_normal.png,Blood Tyrant,99,Rare,Normal,Conflux
mtg_144_r_m19_foil,https://card-images.fetchtcg.com/mtg/2598/large/mtg_144_r_m19_foil.png,Goblin Trashmaster,144,Rare,Foil,Core Set 2019
mtg_144_r_m19_normal,https://card-images.fetchtcg.com/mtg/2598/large/mtg_144_r_m19_normal.png,Goblin Trashmaster,144,Rare,Normal,Core Set 2019
mtg_105_r_m20_foil,https://card-images.fetchtcg.com/mtg/2602/large/mtg_105_r_m20_foil.png,Knight of the Ebon Legion,105,Rare,Foil,Core Set 2020
mtg_105_r_m20_normal,https://card-images.fetchtcg.com/mtg/2602/large/mtg_105_r_m20_normal.png,Knight of the Ebon Legion,105,Rare,Normal,Core Set 2020
mtg_115_m_m20_foil,https://card-images.fetchtcg.com/mtg/2602/large/mtg_115_m_m20_foil.png,"Sorin, Imperious Bloodlord",115,Mythic,Foil,Core Set 2020
mtg_115_m_m20_normal,https://card-images.fetchtcg.com/mtg/2602/large/mtg_115_m_m20_normal.png,"Sorin, Imperious Bloodlord",115,Mythic,Normal,Core Set 2020
mtg_198_u_m20_foil,https://card-images.fetchtcg.com/mtg/2602/large/mtg_198_u_m20_foil.png,Veil of Summer,198,Uncommon,Foil,Core Set 2020
mtg_198_u_m20_normal,https://card-images.fetchtcg.com/mtg/2602/large/mtg_198_u_m20_normal.png,Veil of Summer,198,Uncommon,Normal,Core Set 2020
mtg_211_m_m20_foil,https://card-images.fetchtcg.com/mtg/2602/large/mtg_211_m_m20_foil.png,"Kethis, the Hidden Hand",211,Mythic,Foil,Core Set 2020
mtg_211_m_m20_normal,https://card-images.fetchtcg.com/mtg/2602/large/mtg_211_m_m20_normal.png,"Kethis, the Hidden Hand",211,Mythic,Normal,Core Set 2020
mtg_1_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_1_m_m21_foil.png,"Ugin, the Spirit Dragon",1,Mythic,Foil,Core Set 2021
mtg_1_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_1_m_m21_normal.png,"Ugin, the Spirit Dragon",1,Mythic,Normal,Core Set 2021
mtg_103_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_103_m_m21_foil.png,Grim Tutor,103,Mythic,Foil,Core Set 2021
mtg_103_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_103_m_m21_normal.png,Grim Tutor,103,Mythic,Normal,Core Set 2021
mtg_104_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_104_r_m21_foil.png,Hooded Blightfang,104,Rare,Foil,Core Set 2021
mtg_104_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_104_r_m21_normal.png,Hooded Blightfang,104,Rare,Normal,Core Set 2021
mtg_106_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_106_r_m21_foil.png,"Kaervek, the Spiteful",106,Rare,Foil,Core Set 2021
mtg_106_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_106_r_m21_normal.png,"Kaervek, the Spiteful",106,Rare,Normal,Core Set 2021
mtg_110_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_110_r_m21_foil.png,Liliana's Standard Bearer,110,Rare,Foil,Core Set 2021
mtg_110_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_110_r_m21_normal.png,Liliana's Standard Bearer,110,Rare,Normal,Core Set 2021
mtg_114_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_114_m_m21_foil.png,Massacre Wurm,114,Mythic,Foil,Core Set 2021
mtg_114_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_114_m_m21_normal.png,Massacre Wurm,114,Mythic,Normal,Core Set 2021
mtg_116_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_116_r_m21_foil.png,Necromentia,116,Rare,Foil,Core Set 2021
mtg_116_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_116_r_m21_normal.png,Necromentia,116,Rare,Normal,Core Set 2021
mtg_117_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_117_r_m21_foil.png,Peer into the Abyss,117,Rare,Foil,Core Set 2021
mtg_117_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_117_r_m21_normal.png,Peer into the Abyss,117,Rare,Normal,Core Set 2021
mtg_120_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_120_u_m21_foil.png,Sanctum of Stone Fangs,120,Uncommon,Foil,Core Set 2021
mtg_120_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_120_u_m21_normal.png,Sanctum of Stone Fangs,120,Uncommon,Normal,Core Set 2021
mtg_125_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_125_r_m21_foil.png,Thieves' Guild Enforcer,125,Rare,Foil,Core Set 2021
mtg_125_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_125_r_m21_normal.png,Thieves' Guild Enforcer,125,Rare,Normal,Core Set 2021
mtg_126_c_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_126_c_m21_foil.png,Village Rites,126,Common,Foil,Core Set 2021
mtg_126_c_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_126_c_m21_normal.png,Village Rites,126,Common,Normal,Core Set 2021
mtg_127_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_127_r_m21_foil.png,"Vito, Thorn of the Dusk Rose",127,Rare,Foil,Core Set 2021
mtg_127_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_127_r_m21_normal.png,"Vito, Thorn of the Dusk Rose",127,Rare,Normal,Core Set 2021
mtg_13_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_13_r_m21_foil.png,Containment Priest,13,Rare,Foil,Core Set 2021
mtg_13_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_13_r_m21_normal.png,Containment Priest,13,Rare,Normal,Core Set 2021
mtg_133_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_133_r_m21_foil.png,Brash Taunter,133,Rare,Foil,Core Set 2021
mtg_133_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_133_r_m21_normal.png,Brash Taunter,133,Rare,Normal,Core Set 2021
mtg_136_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_136_r_m21_foil.png,Chandra's Incinerator,136,Rare,Foil,Core Set 2021
mtg_136_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_136_r_m21_normal.png,Chandra's Incinerator,136,Rare,Normal,Core Set 2021
mtg_139_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_139_r_m21_foil.png,Conspicuous Snoop,139,Rare,Foil,Core Set 2021
mtg_139_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_139_r_m21_normal.png,Conspicuous Snoop,139,Rare,Normal,Core Set 2021
mtg_142_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_142_r_m21_foil.png,Double Vision,142,Rare,Foil,Core Set 2021
mtg_142_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_142_r_m21_normal.png,Double Vision,142,Rare,Normal,Core Set 2021
mtg_143_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_143_m_m21_foil.png,Fiery Emancipation,143,Mythic,Foil,Core Set 2021
mtg_143_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_143_m_m21_normal.png,Fiery Emancipation,143,Mythic,Normal,Core Set 2021
mtg_146_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_146_r_m21_foil.png,"Gadrak, the Crown-Scourge",146,Rare,Foil,Core Set 2021
mtg_146_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_146_r_m21_normal.png,"Gadrak, the Crown-Scourge",146,Rare,Normal,Core Set 2021
mtg_157_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_157_u_m21_foil.png,Sanctum of Shattered Heights,157,Uncommon,Foil,Core Set 2021
mtg_157_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_157_u_m21_normal.png,Sanctum of Shattered Heights,157,Uncommon,Normal,Core Set 2021
mtg_162_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_162_r_m21_foil.png,"Subira, Tulzidi Caravanner",162,Rare,Foil,Core Set 2021
mtg_162_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_162_r_m21_normal.png,"Subira, Tulzidi Caravanner",162,Rare,Normal,Core Set 2021
mtg_164_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_164_m_m21_foil.png,Terror of the Peaks,164,Mythic,Foil,Core Set 2021
mtg_164_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_164_m_m21_normal.png,Terror of the Peaks,164,Mythic,Normal,Core Set 2021
mtg_167_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_167_r_m21_foil.png,Transmogrify,167,Rare,Foil,Core Set 2021
mtg_167_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_167_r_m21_normal.png,Transmogrify,167,Rare,Normal,Core Set 2021
mtg_170_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_170_u_m21_foil.png,Unleash Fury,170,Uncommon,Foil,Core Set 2021
mtg_170_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_170_u_m21_normal.png,Unleash Fury,170,Uncommon,Normal,Core Set 2021
mtg_172_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_172_r_m21_foil.png,Volcanic Salvo,172,Rare,Foil,Core Set 2021
mtg_172_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_172_r_m21_normal.png,Volcanic Salvo,172,Rare,Normal,Core Set 2021
mtg_173_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_173_r_m21_foil.png,"Azusa, Lost but Seeking",173,Rare,Foil,Core Set 2021
mtg_173_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_173_r_m21_normal.png,"Azusa, Lost but Seeking",173,Rare,Normal,Core Set 2021
mtg_177_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_177_u_m21_foil.png,Cultivate,177,Uncommon,Foil,Core Set 2021
mtg_177_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_177_u_m21_normal.png,Cultivate,177,Uncommon,Normal,Core Set 2021
mtg_179_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_179_m_m21_foil.png,Elder Gargaroth,179,Mythic,Foil,Core Set 2021
mtg_179_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_179_m_m21_normal.png,Elder Gargaroth,179,Mythic,Normal,Core Set 2021
mtg_180_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_180_r_m21_foil.png,Feline Sovereign,180,Rare,Foil,Core Set 2021
mtg_180_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_180_r_m21_normal.png,Feline Sovereign,180,Rare,Normal,Core Set 2021
mtg_183_m_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_183_m_m21_foil.png,"Garruk, Unleashed",183,Mythic,Foil,Core Set 2021
mtg_183_m_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_183_m_m21_normal.png,"Garruk, Unleashed",183,Mythic,Normal,Core Set 2021
mtg_185_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_185_r_m21_foil.png,Garruk's Harbinger,185,Rare,Foil,Core Set 2021
mtg_185_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_185_r_m21_normal.png,Garruk's Harbinger,185,Rare,Normal,Core Set 2021
mtg_186_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_186_u_m21_foil.png,Garruk's Uprising,186,Uncommon,Foil,Core Set 2021
mtg_186_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_186_u_m21_normal.png,Garruk's Uprising,186,Uncommon,Normal,Core Set 2021
mtg_188_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_188_r_m21_foil.png,Heroic Intervention,188,Rare,Foil,Core Set 2021
mtg_188_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_188_r_m21_normal.png,Heroic Intervention,188,Rare,Normal,Core Set 2021
mtg_190_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_190_u_m21_foil.png,Invigorating Surge,190,Uncommon,Foil,Core Set 2021
mtg_190_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_190_u_m21_normal.png,Invigorating Surge,190,Uncommon,Normal,Core Set 2021
mtg_191_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_191_r_m21_foil.png,"Jolrael, Mwonvuli Recluse",191,Rare,Foil,Core Set 2021
mtg_191_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_191_r_m21_normal.png,"Jolrael, Mwonvuli Recluse",191,Rare,Normal,Core Set 2021
mtg_197_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_197_r_m21_foil.png,Primal Might,197,Rare,Foil,Core Set 2021
mtg_197_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_197_r_m21_normal.png,Primal Might,197,Rare,Normal,Core Set 2021
mtg_198_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_198_u_m21_foil.png,Quirion Dryad,198,Uncommon,Foil,Core Set 2021
mtg_198_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_198_u_m21_normal.png,Quirion Dryad,198,Uncommon,Normal,Core Set 2021
mtg_203_u_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_203_u_m21_foil.png,Sanctum of Fruitful Harvest,203,Uncommon,Foil,Core Set 2021
mtg_203_u_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_203_u_m21_normal.png,Sanctum of Fruitful Harvest,203,Uncommon,Normal,Core Set 2021
mtg_204_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_204_r_m21_foil.png,Scavenging Ooze,204,Rare,Foil,Core Set 2021
mtg_204_r_m21_normal,https://card-images.fetchtcg.com/mtg/2607/large/mtg_204_r_m21_normal.png,Scavenging Ooze,204,Rare,Normal,Core Set 2021
mtg_208_r_m21_foil,https://card-images.fetchtcg.com/mtg/2607/large/mtg_208_r_m21_foil.png,Sporeweb Weaver,208,Rare,Foil,Core Set 2021
